"7901 Zinc, Unwrought","South America","August 2015","9,039,906"
"7901 Zinc, Unwrought","South America","September 2015","7,249,482"
"7901 Zinc, Unwrought","South America","October 2015","1,213,937"
"7901 Zinc, Unwrought","South America","November 2015","3,524,693"
"7901 Zinc, Unwrought","South America","December 2015","3,913,811"
"7901 Zinc, Unwrought","South America","2016","133,065,379"
"7901 Zinc, Unwrought","South America","January 2016","9,068,750"
"7901 Zinc, Unwrought","South America","February 2016","10,015,179"
"7901 Zinc, Unwrought","South America","March 2016","9,281,604"
"7901 Zinc, Unwrought","South America","April 2016","12,472,574"
"7901 Zinc, Unwrought","South America","May 2016","9,696,283"
"7901 Zinc, Unwrought","South America","June 2016","8,552,007"
"7901 Zinc, Unwrought","South America","July 2016","12,178,413"
"7901 Zinc, Unwrought","South America","August 2016","11,150,689"
"7901 Zinc, Unwrought","South America","September 2016","13,303,597"
"7901 Zinc, Unwrought","South America","October 2016","9,797,567"
"7901 Zinc, Unwrought","South America","November 2016","17,616,439"
"7901 Zinc, Unwrought","South America","December 2016","9,932,277"
"7901 Zinc, Unwrought","South America","2017","156,097,607"
"7901 Zinc, Unwrought","South America","January 2017","6,961,819"
"7901 Zinc, Unwrought","South America","February 2017","17,669,139"
"7901 Zinc, Unwrought","South America","March 2017","16,026,479"
"7901 Zinc, Unwrought","South America","April 2017","8,260,137"
"7901 Zinc, Unwrought","South America","May 2017","16,957,553"
"7901 Zinc, Unwrought","South America","June 2017","14,362,299"
"7901 Zinc, Unwrought","South America","July 2017","10,304,664"
"7901 Zinc, Unwrought","South America","August 2017","14,116,646"
"7901 Zinc, Unwrought","South America","September 2017","13,707,233"
"7901 Zinc, Unwrought","South America","October 2017","13,743,578"
"7901 Zinc, Unwrought","South America","November 2017","11,475,577"
"7901 Zinc, Unwrought","South America","December 2017","12,512,483"
"7901 Zinc, Unwrought","South America","2018","140,256,857"
"7901 Zinc, Unwrought","South America","January 2018","15,271,337"
"7901 Zinc, Unwrought","South America","February 2018","13,392,986"
"7901 Zinc, Unwrought","South America","March 2018","12,034,154"
"7901 Zinc, Unwrought","South America","April 2018","8,351,720"
"7901 Zinc, Unwrought","South America","May 2018","18,075,567"
"7901 Zinc, Unwrought","South America","June 2018","10,061,697"
"7901 Zinc, Unwrought","South America","July 2018","14,239,154"
"7901 Zinc, Unwrought","South America","August 2018","8,862,089"
"7901 Zinc, Unwrought","South America","September 2018","9,036,723"
"7901 Zinc, Unwrought","South America","October 2018","10,637,798"
"7901 Zinc, Unwrought","South America","November 2018","8,389,923"
"7901 Zinc, Unwrought","South America","December 2018","11,903,709"
"7901 Zinc, Unwrought","South America","2019","181,553,053"
"7901 Zinc, Unwrought","South America","January 2019","12,776,249"
"7901 Zinc, Unwrought","South America","February 2019","11,016,477"
"7901 Zinc, Unwrought","South America","March 2019","12,657,084"
"7901 Zinc, Unwrought","South America","April 2019","12,557,016"
"7901 Zinc, Unwrought","South America","May 2019","17,347,673"
"7901 Zinc, Unwrought","South America","June 2019","17,406,745"
"7901 Zinc, Unwrought","South America","July 2019","16,947,913"
"7901 Zinc, Unwrought","South America","August 2019","13,389,079"
"7901 Zinc, Unwrought","South America","September 2019","11,258,434"
"7901 Zinc, Unwrought","South America","October 2019","24,655,242"
"7901 Zinc, Unwrought","South America","November 2019","20,287,302"
"7901 Zinc, Unwrought","South America","December 2019","11,253,839"
"7901 Zinc, Unwrought","South America","2020","144,926,052"
"7901 Zinc, Unwrought","South America","January 2020","20,810,960"
"7901 Zinc, Unwrought","South America","February 2020","16,458,148"
"7901 Zinc, Unwrought","South America","March 2020","16,742,392"
"7901 Zinc, Unwrought","South America","April 2020","5,569,802"
"7901 Zinc, Unwrought","South America","May 2020","9,647,873"
"7901 Zinc, Unwrought","South America","June 2020","21,161,893"
"7901 Zinc, Unwrought","South America","July 2020","15,730,122"
"7901 Zinc, Unwrought","South America","August 2020","10,024,303"
"7901 Zinc, Unwrought","South America","September 2020","2,398,236"
"7901 Zinc, Unwrought","South America","October 2020","9,309,368"
"7901 Zinc, Unwrought","South America","November 2020","10,235,905"
"7901 Zinc, Unwrought","South America","December 2020","6,837,050"
"7901 Zinc, Unwrought","South America","2021","107,022,913"
"7901 Zinc, Unwrought","South America","January 2021","8,900,101"
"7901 Zinc, Unwrought","South America","February 2021","3,302,339"
"7901 Zinc, Unwrought","South America","March 2021","7,803,829"
"7901 Zinc, Unwrought","South America","April 2021","7,087,206"
"7901 Zinc, Unwrought","South America","May 2021","9,268,947"
"7901 Zinc, Unwrought","South America","June 2021","12,000,407"
"7901 Zinc, Unwrought","South America","July 2021","6,272,558"
"7901 Zinc, Unwrought","South America","August 2021","10,633,227"
"7901 Zinc, Unwrought","South America","September 2021","8,328,188"
"7901 Zinc, Unwrought","South America","October 2021","12,765,712"
"7901 Zinc, Unwrought","South America","November 2021","4,898,170"
"7901 Zinc, Unwrought","South America","December 2021","15,762,229"
"7901 Zinc, Unwrought","South America","2022","184,400,867"
"7901 Zinc, Unwrought","South America","January 2022","8,296,512"
"7901 Zinc, Unwrought","South America","February 2022","7,732,615"
"7901 Zinc, Unwrought","South America","March 2022","14,050,984"
"7901 Zinc, Unwrought","South America","April 2022","15,217,952"
"7901 Zinc, Unwrought","South America","May 2022","19,359,983"
"7901 Zinc, Unwrought","South America","June 2022","13,184,267"
"7901 Zinc, Unwrought","South America","July 2022","18,494,314"
"7901 Zinc, Unwrought","South America","August 2022","16,715,139"
"7901 Zinc, Unwrought","South America","September 2022","7,129,598"
"7901 Zinc, Unwrought","South America","October 2022","27,123,891"
"7901 Zinc, Unwrought","South America","November 2022","21,225,231"
"7901 Zinc, Unwrought","South America","December 2022","15,870,381"
"7901 Zinc, Unwrought","South America","2023","284,251,061"
"7901 Zinc, Unwrought","South America","January 2023","39,752,585"
"7901 Zinc, Unwrought","South America","February 2023","43,225,110"
"7901 Zinc, Unwrought","South America","March 2023","39,632,037"
"7901 Zinc, Unwrought","South America","April 2023","24,413,260"
"7901 Zinc, Unwrought","South America","May 2023","19,855,306"
"7901 Zinc, Unwrought","South America","June 2023","19,025,179"
"7901 Zinc, Unwrought","South America","July 2023","12,653,432"
"7901 Zinc, Unwrought","South America","August 2023","17,957,444"
"7901 Zinc, Unwrought","South America","September 2023","20,668,081"
"7901 Zinc, Unwrought","South America","October 2023","11,639,872"
"7901 Zinc, Unwrought","South America","November 2023","20,534,332"
"7901 Zinc, Unwrought","South America","December 2023","14,894,423"
"7901 Zinc, Unwrought","South America","2024","259,555,577"
"7901 Zinc, Unwrought","South America","January 2024","13,609,748"
"7901 Zinc, Unwrought","South America","February 2024","28,363,180"
"7901 Zinc, Unwrought","South America","March 2024","32,720,107"
"7901 Zinc, Unwrought","South America","April 2024","12,426,405"
"7901 Zinc, Unwrought","South America","May 2024","17,423,230"
"7901 Zinc, Unwrought","South America","June 2024","19,425,478"
"7901 Zinc, Unwrought","South America","July 2024","15,003,776"
"7901 Zinc, Unwrought","South America","August 2024","18,691,635"
"7901 Zinc, Unwrought","South America","September 2024","17,974,344"
"7901 Zinc, Unwrought","South America","October 2024","36,927,890"
"7901 Zinc, Unwrought","South America","November 2024","15,608,317"
"7901 Zinc, Unwrought","South America","December 2024","31,381,467"
"7901 Zinc, Unwrought","South America","2025","289,221,399"
"7901 Zinc, Unwrought","South America","January 2025","17,137,728"
